<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
02/02/17,19:56:00,60194.0000000,60204.0000000,60192.0000000,60200.0000000,675
02/02/17,19:57:00,60199.0000000,60202.0000000,60186.0000000,60193.0000000,659
02/02/17,19:58:00,60191.0000000,60192.0000000,60179.0000000,60183.0000000,195
02/02/17,19:59:00,60184.0000000,60194.0000000,60183.0000000,60189.0000000,108
02/02/17,20:00:00,60189.0000000,60197.0000000,60180.0000000,60184.0000000,683
02/02/17,20:01:00,60184.0000000,60184.0000000,60162.0000000,60173.0000000,781
02/02/17,20:02:00,60175.0000000,60183.0000000,60175.0000000,60178.0000000,245
02/02/17,20:03:00,60176.0000000,60182.0000000,60173.0000000,60180.0000000,617
02/02/17,20:04:00,60180.0000000,60183.0000000,60170.0000000,60170.0000000,377
02/02/17,20:05:00,60170.0000000,60180.0000000,60168.0000000,60175.0000000,451
02/02/17,20:06:00,60175.0000000,60180.0000000,60174.0000000,60179.0000000,398
02/02/17,20:07:00,60179.0000000,60181.0000000,60170.0000000,60171.0000000,369
02/02/17,20:08:00,60173.0000000,60175.0000000,60169.0000000,60171.0000000,286
02/02/17,20:09:00,60170.0000000,60178.0000000,60170.0000000,60176.0000000,62
02/02/17,20:10:00,60178.0000000,60197.0000000,60175.0000000,60194.0000000,879
02/02/17,20:11:00,60193.0000000,60195.0000000,60190.0000000,60191.0000000,190
02/02/17,20:12:00,60191.0000000,60195.0000000,60188.0000000,60190.0000000,1184
02/02/17,20:13:00,60192.0000000,60197.0000000,60192.0000000,60196.0000000,121
02/02/17,20:14:00,60195.0000000,60200.0000000,60191.0000000,60199.0000000,441
02/02/17,20:15:00,60199.0000000,60200.0000000,60195.0000000,60200.0000000,635
02/02/17,20:16:00,60199.0000000,60200.0000000,60190.0000000,60192.0000000,312
02/02/17,20:17:00,60193.0000000,60193.0000000,60186.0000000,60188.0000000,393
02/02/17,20:18:00,60186.0000000,60186.0000000,60163.0000000,60165.0000000,1204
02/02/17,20:19:00,60166.0000000,60179.0000000,60166.0000000,60174.0000000,205
02/02/17,20:20:00,60176.0000000,60178.0000000,60146.0000000,60152.0000000,1372
02/02/17,20:21:00,60152.0000000,60159.0000000,60132.0000000,60133.0000000,1196
02/02/17,20:22:00,60133.0000000,60136.0000000,60115.0000000,60133.0000000,2144
02/02/17,20:23:00,60133.0000000,60141.0000000,60033.0000000,60061.0000000,11639
02/02/17,20:24:00,60057.0000000,60069.0000000,60026.0000000,60059.0000000,6835
02/02/17,20:25:00,60059.0000000,60060.0000000,60030.0000000,60048.0000000,7809
02/02/17,20:26:00,60048.0000000,60057.0000000,59900.0000000,59900.0000000,56743
02/02/17,20:27:00,59901.0000000,59935.0000000,59870.0000000,59879.0000000,24030
02/02/17,20:28:00,59879.0000000,59882.0000000,59800.0000000,59817.0000000,24335
02/02/17,20:29:00,59816.0000000,59856.0000000,59776.0000000,59853.0000000,13833
02/02/17,20:30:00,59850.0000000,59853.0000000,59630.0000000,59644.0000000,43265
02/02/17,20:31:00,59642.0000000,59645.0000000,59158.0000000,59232.0000000,55937
02/02/17,20:32:00,59235.0000000,59573.0000000,59208.0000000,59502.0000000,48891
02/02/17,20:33:00,59500.0000000,59561.0000000,59494.0000000,59520.0000000,15350
02/02/17,20:34:00,59521.0000000,59560.0000000,59387.0000000,59482.0000000,19594
02/02/17,20:35:00,59478.0000000,59620.0000000,59470.0000000,59585.0000000,19000
02/02/17,20:36:00,59584.0000000,59605.0000000,59501.0000000,59593.0000000,15385
02/02/17,20:37:00,59593.0000000,59656.0000000,59545.0000000,59615.0000000,20872
02/02/17,20:38:00,59616.0000000,59811.0000000,59610.0000000,59792.0000000,18376
02/02/17,20:39:00,59789.0000000,59808.0000000,59721.0000000,59724.0000000,17559
02/02/17,20:40:00,59727.0000000,59770.0000000,59711.0000000,59761.0000000,5483
02/02/17,20:41:00,59758.0000000,59807.0000000,59752.0000000,59773.0000000,5728
02/02/17,20:42:00,59774.0000000,59796.0000000,59736.0000000,59785.0000000,8169
02/02/17,20:43:00,59785.0000000,59832.0000000,59767.0000000,59827.0000000,5606
02/02/17,20:44:00,59823.0000000,59896.0000000,59811.0000000,59894.0000000,10773
02/02/17,20:45:00,59893.0000000,59973.0000000,59889.0000000,59942.0000000,18358
02/02/17,20:46:00,59942.0000000,59978.0000000,59833.0000000,59935.0000000,17429
02/02/17,20:47:00,59938.0000000,59955.0000000,59917.0000000,59920.0000000,5968
02/02/17,20:48:00,59920.0000000,59948.0000000,59897.0000000,59902.0000000,5148
02/02/17,20:49:00,59898.0000000,59907.0000000,59811.0000000,59858.0000000,10410
02/02/17,20:50:00,59858.0000000,59896.0000000,59858.0000000,59887.0000000,3700
02/02/17,20:51:00,59891.0000000,59994.0000000,59887.0000000,59967.0000000,10409
02/02/17,20:52:00,59970.0000000,59990.0000000,59958.0000000,59972.0000000,6005
02/02/17,20:53:00,59977.0000000,59979.0000000,59909.0000000,59916.0000000,2534
02/02/17,20:54:00,59913.0000000,59957.0000000,59905.0000000,59926.0000000,2694
02/02/17,20:55:00,59928.0000000,59944.0000000,59907.0000000,59911.0000000,2695
02/02/17,20:56:00,59910.0000000,59970.0000000,59906.0000000,59908.0000000,4807
02/02/17,20:57:00,59905.0000000,59912.0000000,59750.0000000,59790.0000000,11573
02/02/17,20:58:00,59793.0000000,59798.0000000,59779.0000000,59796.0000000,2903
02/02/17,20:59:00,59797.0000000,59838.0000000,59794.0000000,59827.0000000,5560
02/02/17,21:00:00,59827.0000000,59881.0000000,59762.0000000,59780.0000000,7950
02/02/17,21:01:00,59780.0000000,59848.0000000,59774.0000000,59831.0000000,3147
02/02/17,21:02:00,59831.0000000,59839.0000000,59798.0000000,59811.0000000,2200
02/02/17,21:03:00,59808.0000000,59841.0000000,59798.0000000,59840.0000000,1898
02/02/17,21:04:00,59839.0000000,59843.0000000,59749.0000000,59757.0000000,5651
02/02/17,21:05:00,59755.0000000,59758.0000000,59655.0000000,59699.0000000,9279
02/02/17,21:06:00,59699.0000000,59720.0000000,59690.0000000,59709.0000000,3769
02/02/17,21:07:00,59708.0000000,59712.0000000,59664.0000000,59674.0000000,4187
02/02/17,21:08:00,59670.0000000,59743.0000000,59655.0000000,59739.0000000,5777
02/02/17,21:09:00,59743.0000000,59824.0000000,59740.0000000,59821.0000000,6648
02/02/17,21:10:00,59816.0000000,59821.0000000,59790.0000000,59798.0000000,3063
02/02/17,21:11:00,59801.0000000,59815.0000000,59796.0000000,59815.0000000,2344
02/02/17,21:12:00,59816.0000000,59829.0000000,59800.0000000,59808.0000000,2549
02/02/17,21:13:00,59809.0000000,59830.0000000,59805.0000000,59829.0000000,1392
02/02/17,21:14:00,59829.0000000,59830.0000000,59778.0000000,59793.0000000,1976
02/02/17,21:15:00,59791.0000000,59801.0000000,59754.0000000,59800.0000000,2863
02/02/17,21:16:00,59800.0000000,59800.0000000,59770.0000000,59779.0000000,2592
02/02/17,21:17:00,59780.0000000,59787.0000000,59719.0000000,59722.0000000,3476
02/02/17,21:18:00,59726.0000000,59753.0000000,59705.0000000,59751.0000000,4998
02/02/17,21:19:00,59747.0000000,59789.0000000,59745.0000000,59789.0000000,2653
02/02/17,21:20:00,59789.0000000,59837.0000000,59786.0000000,59832.0000000,4187
02/02/17,21:21:00,59831.0000000,59858.0000000,59809.0000000,59814.0000000,4042
02/02/17,21:22:00,59819.0000000,59830.0000000,59815.0000000,59826.0000000,1219
02/02/17,21:23:00,59821.0000000,59837.0000000,59818.0000000,59835.0000000,1029
02/02/17,21:24:00,59835.0000000,59838.0000000,59800.0000000,59812.0000000,2272
02/02/17,21:25:00,59810.0000000,59824.0000000,59801.0000000,59814.0000000,605
02/02/17,21:26:00,59810.0000000,59821.0000000,59803.0000000,59817.0000000,258
02/02/17,21:27:00,59817.0000000,59820.0000000,59812.0000000,59812.0000000,226
02/02/17,21:28:00,59815.0000000,59861.0000000,59812.0000000,59845.0000000,1720
02/02/17,21:29:00,59844.0000000,59850.0000000,59803.0000000,59808.0000000,1559
02/02/17,21:30:00,59808.0000000,59826.0000000,59800.0000000,59805.0000000,1286
02/02/17,21:31:00,59807.0000000,59839.0000000,59806.0000000,59836.0000000,827
02/02/17,21:32:00,59837.0000000,59903.0000000,59837.0000000,59900.0000000,5291
02/02/17,21:33:00,59900.0000000,59924.0000000,59883.0000000,59884.0000000,3109
02/02/17,21:34:00,59884.0000000,59897.0000000,59859.0000000,59879.0000000,1201
02/02/17,21:35:00,59879.0000000,59921.0000000,59872.0000000,59908.0000000,1916
02/02/17,21:36:00,59908.0000000,59930.0000000,59905.0000000,59908.0000000,3457
02/02/17,21:37:00,59910.0000000,59950.0000000,59900.0000000,59937.0000000,2407
02/02/17,21:38:00,59939.0000000,59970.0000000,59933.0000000,59950.0000000,2803
02/02/17,21:39:00,59953.0000000,59966.0000000,59927.0000000,59927.0000000,2128
02/02/17,21:40:00,59929.0000000,59946.0000000,59905.0000000,59919.0000000,2392
02/02/17,21:41:00,59923.0000000,59931.0000000,59908.0000000,59920.0000000,1102
02/02/17,21:42:00,59924.0000000,59950.0000000,59914.0000000,59944.0000000,1641
02/02/17,21:43:00,59944.0000000,59959.0000000,59928.0000000,59941.0000000,1590
02/02/17,21:44:00,59945.0000000,59950.0000000,59927.0000000,59948.0000000,2184
02/02/17,21:45:00,59946.0000000,59950.0000000,59937.0000000,59949.0000000,989
02/02/17,21:46:00,59948.0000000,59950.0000000,59940.0000000,59946.0000000,685
02/02/17,21:47:00,59946.0000000,59983.0000000,59941.0000000,59962.0000000,4907
02/02/17,21:48:00,59965.0000000,59987.0000000,59963.0000000,59976.0000000,1716
02/02/17,21:49:00,59976.0000000,59999.0000000,59969.0000000,59982.0000000,5191
02/02/17,21:50:00,59980.0000000,60000.0000000,59977.0000000,59991.0000000,2804
02/02/17,21:51:00,59991.0000000,60020.0000000,59972.0000000,60000.0000000,6630
02/02/17,21:52:00,59997.0000000,60020.0000000,59982.0000000,59996.0000000,2942
02/02/17,21:53:00,59999.0000000,60000.0000000,59981.0000000,59981.0000000,963
02/02/17,21:54:00,59985.0000000,59985.0000000,59967.0000000,59972.0000000,1771
02/02/17,21:55:00,59970.0000000,59975.0000000,59936.0000000,59953.0000000,5190
02/02/17,21:56:00,59953.0000000,59954.0000000,59939.0000000,59945.0000000,765
02/02/17,21:57:00,59944.0000000,59963.0000000,59939.0000000,59958.0000000,968
02/02/17,21:58:00,59958.0000000,59970.0000000,59948.0000000,59955.0000000,1713
02/02/17,21:59:00,59950.0000000,59950.0000000,59931.0000000,59936.0000000,1108
02/02/17,22:00:00,59937.0000000,59965.0000000,59931.0000000,59964.0000000,2700
02/02/17,22:01:00,59965.0000000,59978.0000000,59949.0000000,59965.0000000,2200
02/02/17,22:02:00,59963.0000000,59991.0000000,59952.0000000,59989.0000000,1016
02/02/17,22:03:00,59986.0000000,59995.0000000,59880.0000000,59886.0000000,6565
02/02/17,22:04:00,59890.0000000,59920.0000000,59886.0000000,59919.0000000,1066
02/02/17,22:05:00,59918.0000000,59935.0000000,59891.0000000,59927.0000000,3531
02/02/17,22:06:00,59928.0000000,59938.0000000,59924.0000000,59931.0000000,622
02/02/17,22:07:00,59932.0000000,59937.0000000,59886.0000000,59905.0000000,2986
02/02/17,22:08:00,59905.0000000,59931.0000000,59904.0000000,59909.0000000,1271
02/02/17,22:09:00,59908.0000000,59914.0000000,59882.0000000,59887.0000000,2371
02/02/17,22:10:00,59889.0000000,59903.0000000,59889.0000000,59893.0000000,1198
02/02/17,22:11:00,59895.0000000,59907.0000000,59884.0000000,59887.0000000,2080
02/02/17,22:12:00,59889.0000000,59918.0000000,59886.0000000,59908.0000000,1034
02/02/17,22:13:00,59908.0000000,59908.0000000,59892.0000000,59905.0000000,795
02/02/17,22:14:00,59905.0000000,59922.0000000,59901.0000000,59910.0000000,996
02/02/17,22:15:00,59910.0000000,59929.0000000,59900.0000000,59925.0000000,1665
02/02/17,22:16:00,59926.0000000,59939.0000000,59919.0000000,59935.0000000,3180
02/02/17,22:17:00,59935.0000000,59957.0000000,59925.0000000,59943.0000000,2552
02/02/17,22:18:00,59943.0000000,59968.0000000,59935.0000000,59951.0000000,3686
02/02/17,22:19:00,59949.0000000,59958.0000000,59945.0000000,59948.0000000,433
02/02/17,22:20:00,59951.0000000,59958.0000000,59945.0000000,59945.0000000,743
02/02/17,22:21:00,59945.0000000,59962.0000000,59945.0000000,59960.0000000,616
02/02/17,22:22:00,59956.0000000,59963.0000000,59942.0000000,59951.0000000,1385
02/02/17,22:23:00,59952.0000000,59970.0000000,59950.0000000,59967.0000000,676
02/02/17,22:24:00,59964.0000000,59985.0000000,59961.0000000,59977.0000000,1308
02/02/17,22:25:00,59977.0000000,59982.0000000,59955.0000000,59980.0000000,1021
02/02/17,22:26:00,59982.0000000,59995.0000000,59968.0000000,59974.0000000,1182
02/02/17,22:27:00,59970.0000000,59986.0000000,59960.0000000,59979.0000000,1605
02/02/17,22:28:00,59979.0000000,59994.0000000,59976.0000000,59985.0000000,1031
02/02/17,22:29:00,59987.0000000,59992.0000000,59980.0000000,59983.0000000,835
02/02/17,22:30:00,59983.0000000,59994.0000000,59966.0000000,59967.0000000,2011
02/02/17,22:31:00,59967.0000000,59972.0000000,59946.0000000,59968.0000000,1772
02/02/17,22:32:00,59964.0000000,59965.0000000,59953.0000000,59960.0000000,462
02/02/17,22:33:00,59962.0000000,59966.0000000,59956.0000000,59961.0000000,119
02/02/17,22:34:00,59962.0000000,59984.0000000,59962.0000000,59984.0000000,554
02/02/17,22:35:00,59986.0000000,59989.0000000,59980.0000000,59981.0000000,348
02/02/17,22:36:00,59984.0000000,59988.0000000,59981.0000000,59983.0000000,313
02/02/17,22:37:00,59985.0000000,59995.0000000,59981.0000000,59989.0000000,1111
02/02/17,22:38:00,59990.0000000,60000.0000000,59982.0000000,59987.0000000,2826
02/02/17,22:39:00,59987.0000000,59990.0000000,59964.0000000,59970.0000000,2254
02/02/17,22:40:00,59970.0000000,59983.0000000,59964.0000000,59965.0000000,855
02/02/17,22:41:00,59965.0000000,59986.0000000,59959.0000000,59983.0000000,1651
02/02/17,22:42:00,59985.0000000,60000.0000000,59979.0000000,59995.0000000,1294
02/02/17,22:43:00,59995.0000000,60012.0000000,59992.0000000,59995.0000000,1566
02/02/17,22:44:00,59992.0000000,60013.0000000,59970.0000000,59993.0000000,2448
02/02/17,22:45:00,59993.0000000,59996.0000000,59988.0000000,59988.0000000,546
02/02/17,22:46:00,59989.0000000,59996.0000000,59981.0000000,59993.0000000,627
02/02/17,22:47:00,59993.0000000,60007.0000000,59983.0000000,60002.0000000,538
02/02/17,22:48:00,60004.0000000,60011.0000000,59987.0000000,60002.0000000,935
02/02/17,22:49:00,60005.0000000,60006.0000000,59993.0000000,60001.0000000,570
02/02/17,22:50:00,60002.0000000,60009.0000000,60000.0000000,60002.0000000,242
02/02/17,22:51:00,60003.0000000,60013.0000000,60000.0000000,60011.0000000,521
02/02/17,22:52:00,60010.0000000,60025.0000000,59991.0000000,60003.0000000,2654
02/02/17,22:53:00,60006.0000000,60006.0000000,59996.0000000,60001.0000000,785
02/02/17,22:54:00,60000.0000000,60001.0000000,59984.0000000,59989.0000000,862
02/02/17,22:55:00,59989.0000000,60008.0000000,59980.0000000,59992.0000000,1590
02/02/17,22:56:00,59994.0000000,60047.0000000,59993.0000000,60038.0000000,3213
02/02/17,22:57:00,60035.0000000,60037.0000000,60019.0000000,60033.0000000,1118
02/02/17,22:58:00,60030.0000000,60042.0000000,60028.0000000,60028.0000000,673
02/02/17,22:59:00,60028.0000000,60046.0000000,60026.0000000,60042.0000000,1081
02/02/17,23:00:00,60042.0000000,60093.0000000,60042.0000000,60055.0000000,6493
02/02/17,23:01:00,60057.0000000,60066.0000000,60028.0000000,60030.0000000,1319
02/02/17,23:02:00,60030.0000000,60032.0000000,60025.0000000,60025.0000000,821
02/02/17,23:03:00,60025.0000000,60026.0000000,60017.0000000,60017.0000000,993
02/02/17,23:04:00,60017.0000000,60021.0000000,60013.0000000,60017.0000000,401
02/02/17,23:05:00,60015.0000000,60043.0000000,60014.0000000,60033.0000000,1285
02/02/17,23:06:00,60030.0000000,60033.0000000,60023.0000000,60027.0000000,433
02/02/17,23:07:00,60024.0000000,60027.0000000,60010.0000000,60010.0000000,1300
02/02/17,23:08:00,60009.0000000,60023.0000000,60007.0000000,60021.0000000,443
02/02/17,23:09:00,60022.0000000,60026.0000000,60014.0000000,60015.0000000,533
02/02/17,23:10:00,60015.0000000,60020.0000000,60012.0000000,60018.0000000,1081
02/02/17,23:11:00,60019.0000000,60025.0000000,60013.0000000,60021.0000000,1456
02/02/17,23:12:00,60022.0000000,60025.0000000,60015.0000000,60025.0000000,208
02/02/17,23:13:00,60025.0000000,60025.0000000,60018.0000000,60019.0000000,460
02/02/17,23:14:00,60018.0000000,60024.0000000,60014.0000000,60023.0000000,364
02/02/17,23:15:00,60023.0000000,60025.0000000,60018.0000000,60020.0000000,139
02/02/17,23:16:00,60020.0000000,60024.0000000,60015.0000000,60024.0000000,341
02/02/17,23:17:00,60021.0000000,60028.0000000,60018.0000000,60022.0000000,735
02/02/17,23:18:00,60025.0000000,60027.0000000,60016.0000000,60020.0000000,432
02/02/17,23:19:00,60021.0000000,60027.0000000,60021.0000000,60022.0000000,301
02/02/17,23:20:00,60023.0000000,60025.0000000,60014.0000000,60017.0000000,581
02/02/17,23:21:00,60017.0000000,60022.0000000,60007.0000000,60012.0000000,889
02/02/17,23:22:00,60010.0000000,60015.0000000,60005.0000000,60011.0000000,2753
02/02/17,23:23:00,60009.0000000,60011.0000000,60007.0000000,60008.0000000,1020
02/02/17,23:24:00,60008.0000000,60016.0000000,60006.0000000,60009.0000000,590
02/02/17,23:25:00,60009.0000000,60014.0000000,60007.0000000,60010.0000000,178
02/02/17,23:26:00,60009.0000000,60017.0000000,60009.0000000,60015.0000000,316
02/02/17,23:27:00,60015.0000000,60026.0000000,60013.0000000,60018.0000000,1332
02/02/17,23:28:00,60020.0000000,60036.0000000,60019.0000000,60021.0000000,680
02/02/17,23:29:00,60023.0000000,60026.0000000,60019.0000000,60022.0000000,209
02/02/17,23:30:00,60022.0000000,60031.0000000,60022.0000000,60031.0000000,588
02/02/17,23:31:00,60028.0000000,60028.0000000,60016.0000000,60027.0000000,1310
02/02/17,23:32:00,60023.0000000,60028.0000000,60009.0000000,60016.0000000,2008
02/02/17,23:33:00,60015.0000000,60020.0000000,60013.0000000,60016.0000000,108
02/02/17,23:34:00,60013.0000000,60018.0000000,60010.0000000,60014.0000000,326
02/02/17,23:35:00,60014.0000000,60049.0000000,60007.0000000,60030.0000000,1639
02/02/17,23:36:00,60033.0000000,60047.0000000,60028.0000000,60040.0000000,914
02/02/17,23:37:00,60040.0000000,60042.0000000,60031.0000000,60032.0000000,231
02/02/17,23:38:00,60032.0000000,60043.0000000,60032.0000000,60042.0000000,249
02/02/17,23:39:00,60042.0000000,60059.0000000,60042.0000000,60056.0000000,1154
02/02/17,23:40:00,60056.0000000,60060.0000000,60049.0000000,60054.0000000,918
02/02/17,23:41:00,60050.0000000,60054.0000000,60043.0000000,60052.0000000,531
02/02/17,23:42:00,60052.0000000,60054.0000000,60032.0000000,60035.0000000,1212
02/02/17,23:43:00,60037.0000000,60040.0000000,60028.0000000,60035.0000000,870
02/02/17,23:44:00,60034.0000000,60051.0000000,60029.0000000,60040.0000000,938
02/02/17,23:45:00,60034.0000000,60037.0000000,60024.0000000,60035.0000000,1405
02/02/17,23:46:00,60032.0000000,60032.0000000,60012.0000000,60018.0000000,2791
02/02/17,23:47:00,60018.0000000,60020.0000000,60004.0000000,60019.0000000,5951
02/02/17,23:48:00,60012.0000000,60016.0000000,60001.0000000,60015.0000000,2959
02/02/17,23:49:00,60014.0000000,60025.0000000,60006.0000000,60011.0000000,2647
02/03/17,10:00:00,60006.0000000,60095.0000000,59941.0000000,59996.0000000,16451
02/03/17,10:01:00,59996.0000000,60055.0000000,59957.0000000,60049.0000000,11854
02/03/17,10:02:00,60046.0000000,60080.0000000,60013.0000000,60027.0000000,7253
02/03/17,10:03:00,60028.0000000,60074.0000000,60002.0000000,60008.0000000,9592
02/03/17,10:04:00,60008.0000000,60013.0000000,59880.0000000,59905.0000000,15713
